"","day_index","day","year","mo","temp","visib","wdsp","NUM_COLLISIONS"
"352",2229,1,2019,2,30.7,10,8.1,0.475446428571429
"356",2230,3,2019,2,26.7,10,7.7,0.580357142857143
"368",2231,7,2019,2,28.7,10,11.7,0.200892857142857
"380",2232,5,2019,2,40.6,3,9.8,0.683035714285714
"387",2233,1,2019,2,32.8,6.3,8,0.113839285714286
"408",2234,2,2019,2,29.4,8.2,11.2,0.741071428571429
"411",2235,4,2019,2,26,7.4,8,0.767857142857143
"414",2236,5,2019,2,17.6,9.8,10.9,0.660714285714286
"436",2237,3,2019,2,21.6,10,10.9,0.388392857142857
"438",2238,6,2019,2,41.1,7.9,10.6,0.401785714285714
"452",2239,7,2019,2,35.4,8.1,10.4,0.301339285714286
"461",2240,4,2019,2,39.1,4.5,11.8,0.520089285714286
"472",2241,4,2019,2,35.5,10,15.9,0.689732142857143
"474",2242,6,2019,2,31.5,10,16.4,0.412946428571429
"483",2243,2,2019,2,25.9,10,15.1,0.383928571428571
"487",2244,4,2019,2,36.8,6.4,13.3,0.540178571428571
"488",2245,5,2019,2,39.8,8.2,14.2,0.582589285714286
"497",2246,6,2019,2,23.5,10,11.8,0.495535714285714
"501",2247,2,2019,2,29.2,10,20.2,0.703125
"503",2248,3,2019,2,41.1,4.4,17.9,0.633928571428571
"512",2249,7,2019,2,40.5,5.7,14.1,0.102678571428571
"522",2250,1,2019,2,38.7,8.4,24.3,0.770089285714286
"559",2251,5,2019,3,26.7,10,4,0.794642857142857
"561",2252,3,2019,3,36.9,10,6.7,0.511160714285714
"574",2253,3,2019,3,34.5,10,6.7,0.462053571428571
"575",2254,4,2019,3,39,10,7.2,0.571428571428571
"581",2255,6,2019,3,35.1,10,7.4,0.375
"594",2256,4,2019,3,36.3,10,9.1,0.645089285714286
"606",2257,1,2019,3,34.5,10,10.8,0.491071428571429
"613",2258,5,2019,3,44.4,10,11.7,0.464285714285714
"615",2259,7,2019,3,34.5,10,5.7,0.330357142857143
"616",2260,6,2019,3,46.1,9.4,7.7,0.359375
"627",2261,2,2019,3,35.2,10,8.2,0.46875
"633",2262,1,2019,3,42.5,9.8,11,0.381696428571429
"634",2263,2,2019,3,28.2,10,12.4,0.633928571428571
"640",2264,5,2019,3,27.2,10,10.9,0.662946428571429
"644",2265,2,2019,3,38.6,10,11.8,0.515625
"646",2266,7,2019,3,49.2,8.6,14.7,0.212053571428571
"654",2267,3,2019,3,34.4,10,10.7,0.462053571428571
"663",2268,2,2019,3,36.9,10,10.8,0.569196428571429
"668",2269,3,2019,3,25.4,10,13.5,0.522321428571429
"671",2270,7,2019,3,36.3,10,13.2,0.142857142857143
"677",2271,5,2019,3,45.3,7.3,15.3,0.709821428571429
"683",2272,4,2019,3,22.1,10,12.5,0.448660714285714
"684",2273,1,2019,3,41.7,6,11.1,0.647321428571429
"712",2274,4,2019,3,40.7,10,12.7,0.600446428571429
"718",2275,7,2019,3,39.1,10,15.5,0.247767857142857
"723",2276,6,2019,3,46.9,6.1,16,0.435267857142857
"757",2277,5,2019,3,42.3,6.9,15,0.810267857142857
"764",2278,7,2019,3,36.8,7.1,14.7,0.238839285714286
"767",2279,6,2019,3,35.1,6,16.1,0.640625
"770",2280,1,2019,3,37.9,7.7,15.3,0.330357142857143
"771",2281,6,2019,3,39.3,9,21.7,0.390625
"848",2282,4,2019,4,47.7,9.9,5.6,0.363839285714286
"863",2283,7,2019,4,45.3,10,7.4,0.294642857142857
"875",2284,5,2019,4,43.8,10,8.4,0.743303571428571
"876",2285,2,2019,4,45.6,8.3,7.6,0.517857142857143
"878",2286,7,2019,4,50.8,2.7,7.7,0.227678571428571
"883",2287,3,2019,4,47.5,10,10.1,0.59375
"891",2288,1,2019,4,52.1,2.3,7.3,0.372767857142857
"894",2289,5,2019,4,39.4,10,10.7,0.772321428571429
"897",2290,3,2019,4,51.5,8,9.8,0.357142857142857
"899",2291,6,2019,4,49.7,5.2,12.6,0.544642857142857
"929",2292,1,2019,4,47.8,9.8,10.9,0.46875
"931",2293,2,2019,4,37.1,10,8.7,0.441964285714286
"933",2294,6,2019,4,46.3,9.2,10.3,0.517857142857143
"943",2295,7,2019,4,46.9,9.4,8.8,0.0892857142857143
"953",2296,1,2019,4,46.2,5.9,8.4,0.533482142857143
"957",2297,4,2019,4,40.3,10,10.8,0.40625
"961",2298,2,2019,4,41.4,9.4,12.7,0.40625
"967",2299,2,2019,4,48.8,6.3,11.4,0.529017857142857
"973",2300,3,2019,4,41.8,9.3,10.4,0.620535714285714
"981",2301,1,2019,4,41.8,10,15.2,0.551339285714286
"999",2302,7,2019,4,52.2,2.3,11.6,0.0959821428571429
"1005",2303,4,2019,4,44.5,9.8,16.5,0.680803571428571
"1015",2304,5,2019,4,53.7,4.8,16.7,0.4375
"1016",2305,6,2019,4,54.5,2.9,17.7,0.225446428571429
"1019",2306,1,2019,4,52,2.1,15.1,0.674107142857143
"1024",2307,4,2019,4,43.7,9.6,12.1,0.412946428571429
"1028",2308,5,2019,4,46.8,7,13.9,0.323660714285714
"1033",2309,2,2019,4,47.1,10,18.3,0.631696428571429
"1061",2310,6,2019,4,52.9,6.6,19.3,0.381696428571429
"1072",2311,3,2019,4,43.7,6.6,21.6,0.575892857142857
"1119",2312,3,2019,5,46.9,10,4.7,0.544642857142857
"1156",2313,6,2019,5,51.3,4.3,6.4,0.441964285714286
"1158",2314,4,2019,5,51.3,8.5,6.4,0.602678571428571
"1162",2315,2,2019,5,48.3,10,7.8,0.651785714285714
"1166",2316,4,2019,5,53.3,10,8.2,0.640625
"1167",2317,7,2019,5,46.9,6.8,9.6,0.388392857142857
"1182",2318,7,2019,5,45.7,7.6,8.6,0.522321428571429
"1187",2319,4,2019,5,49.4,8.2,10.6,0.698660714285714
"1198",2320,5,2019,5,58.2,4.7,8.4,0.915178571428571
"1206",2321,1,2019,5,57.2,4.9,11.3,0.745535714285714
"1208",2322,6,2019,5,56.8,7,10,0.629464285714286
"1216",2323,5,2019,5,52.3,8.4,8.4,0.828125
"1222",2324,7,2019,5,52,10,9.7,0.428571428571429
"1233",2325,4,2019,5,47.7,10,7.6,0.53125
"1249",2326,5,2019,5,47.3,7.8,9.2,0.660714285714286
"1258",2327,3,2019,5,48.5,9.7,10.8,0.75
"1266",2328,4,2019,5,52.5,10,10.5,0.819196428571429
"1267",2329,7,2019,5,57.6,8.9,12.1,0.345982142857143
"1269",2330,6,2019,5,56.7,8.9,9.2,0.65625
"1278",2331,3,2019,5,53,10,9.2,0.65625
"1297",2332,2,2019,5,44.9,7,15,0.59375
"1302",2333,2,2019,5,51.6,8.1,8.8,0.667410714285714
"1306",2334,5,2019,5,48.4,9.4,13.8,0.680803571428571
"1309",2335,3,2019,5,56.7,10,12.8,0.754464285714286
"1315",2336,3,2019,5,54.6,8.1,13.2,0.549107142857143
"1316",2337,1,2019,5,62.1,10,11.4,0.194196428571429
"1319",2338,1,2019,5,46.1,9.7,14.7,0.575892857142857
"1323",2339,2,2019,5,58.9,7.8,13.5,0.870535714285714
"1345",2340,6,2019,5,56.9,10,9.7,0.368303571428571
"1353",2341,1,2019,5,48.1,7.9,18.5,0.613839285714286
"1359",2342,5,2019,5,59.3,8.3,18.7,0.832589285714286
"1407",2343,5,2019,6,66.8,6.3,4.4,0.888392857142857
"1409",2344,4,2019,6,61.4,5.6,4.2,0.845982142857143
"1412",2345,7,2019,6,57.7,10,5.3,0.381696428571429
"1414",2346,5,2019,6,59.8,9.8,4.8,0.845982142857143
"1422",2347,2,2019,6,60.4,5.7,5.2,0.816964285714286
"1428",2348,3,2019,6,62.3,6.7,6.8,0.526785714285714
"1453",2349,7,2019,6,56.9,5.1,6.9,0.357142857142857
"1457",2350,4,2019,6,61,3,8.1,0.763392857142857
"1459",2351,2,2019,6,61.5,6,8.5,0.685267857142857
"1480",2352,1,2019,6,66,8.1,6.3,0.439732142857143
"1484",2353,3,2019,6,67.3,8.1,7.9,1
"1486",2354,6,2019,6,55.3,6.2,6,0.450892857142857
"1508",2355,6,2019,6,65.8,7.9,7.6,0.680803571428571
"1513",2356,1,2019,6,59.4,10,10.5,0.575892857142857
"1524",2357,3,2019,6,62.9,10,8.2,0.738839285714286
"1532",2358,7,2019,6,69.3,8.3,9.4,0.477678571428571
"1547",2359,3,2019,6,59.8,9.6,12.3,0.669642857142857
"1549",2360,1,2019,6,68.5,10,9,0.839285714285714
"1553",2361,7,2019,6,65.7,10,11.4,0.455357142857143
"1559",2362,6,2019,6,62.7,10,11.3,0.591517857142857
"1560",2363,5,2019,6,63.2,3.8,10,0.928571428571429
"1572",2364,2,2019,6,58.5,10,12.6,0.580357142857143
"1573",2365,7,2019,6,62.8,9.3,13.2,0.34375
"1575",2366,2,2019,6,63.7,5.4,11.2,0.729910714285714
"1580",2367,4,2019,6,62,5.2,12.5,0.868303571428571
"1582",2368,1,2019,6,60.4,9.1,11,0.678571428571429
"1586",2369,6,2019,6,60.6,9.8,9.1,0.502232142857143
"1603",2370,5,2019,6,61.7,8.2,13,0.879464285714286
"1611",2371,6,2019,6,64.7,9.7,8.4,0.625
"1619",2372,4,2019,6,56.7,6.2,12.4,0.622767857142857
"1667",2373,1,2019,7,64.9,10,4.2,0.529017857142857
"1674",2374,5,2019,7,66.1,4.7,3.9,0.417410714285714
"1682",2375,3,2019,7,70.2,9.2,5,0.667410714285714
"1687",2376,5,2019,7,67.1,9.4,3.4,0.658482142857143
"1691",2377,2,2019,7,70.3,8.7,5.3,0.676339285714286
"1692",2378,6,2019,7,67.1,10,4.9,0.551339285714286
"1694",2379,4,2019,7,66.6,6.3,3.7,0.0870535714285714
"1702",2380,4,2019,7,71.4,2,4.9,0.591517857142857
"1720",2381,3,2019,7,71.5,7.3,6.4,0.441964285714286
"1744",2382,4,2019,7,66.8,2.2,5.8,0.676339285714286
"1745",2383,2,2019,7,69,9.7,6.5,0.683035714285714
"1774",2384,4,2019,7,69.5,10,5.8,0.558035714285714
"1776",2385,6,2019,7,68.9,1.5,7.5,0.258928571428571
"1781",2386,1,2019,7,76.5,9.5,7,0.636160714285714
"1782",2387,3,2019,7,72.9,5.6,7,0.555803571428571
"1783",2388,6,2019,7,76.2,6.1,9.1,0.515625
"1786",2389,2,2019,7,73,6.6,7.8,0.631696428571429
"1799",2390,7,2019,7,76.7,6.7,10.7,0.272321428571429
"1811",2391,1,2019,7,72.8,8.9,9.3,0.65625
"1830",2392,7,2019,7,71.8,7.9,9.6,0.316964285714286
"1833",2393,6,2019,7,71.9,8.1,7.5,0.453125
"1839",2394,1,2019,7,73.1,10,9.1,0.629464285714286
"1843",2395,2,2019,7,67.9,10,9.1,0.526785714285714
"1855",2396,3,2019,7,66.1,9.9,9.1,0.604910714285714
"1856",2397,5,2019,7,69.2,4.7,8.1,0.694196428571429
"1865",2398,7,2019,7,66.9,9.6,7.3,0.383928571428571
"1878",2399,5,2019,7,70.8,7.9,10.9,0.875
"1882",2400,1,2019,7,66.9,10,10.4,0.754464285714286
"1909",2402,2,2019,7,70.4,7.8,10.6,0.441964285714286
"1938",2403,7,2019,7,69,7.1,11.2,0.191964285714286
"1991",2404,6,2019,8,70.3,9.1,5.3,0.328125
"1992",2405,2,2019,8,60.4,10,4.7,0.388392857142857
"2012",2406,5,2019,8,71.6,7.4,4.7,0.569196428571429
"2015",2407,4,2019,8,74.3,5.9,6,0.587053571428571
"2020",2408,2,2019,8,68.9,9.8,7.2,0.4375
"2025",2409,2,2019,8,75.5,10,6.8,0.488839285714286
"2031",2410,7,2019,8,71.2,4.2,4,0.28125
"2036",2411,6,2019,8,70.3,10,6.3,0.470982142857143
"2037",2412,1,2019,8,73.3,3.5,6.3,0.464285714285714
"2051",2413,5,2019,8,66.6,7.8,7,0.375
"2073",2414,7,2019,8,73.3,9.9,7.9,0.321428571428571
"2075",2415,6,2019,8,67.5,3.8,7.1,0.397321428571429
"2088",2416,2,2019,8,71.2,7.9,8.4,0.254464285714286
"2103",2417,3,2019,8,71.1,8.6,6.8,0.40625
"2115",2418,3,2019,8,70.2,10,7.2,0.564732142857143
"2117",2419,4,2019,8,74.6,7.2,8.1,0.517857142857143
"2120",2420,4,2019,8,68.6,8.6,8.5,0.457589285714286
"2126",2421,5,2019,8,72,9.4,7.2,0.477678571428571
"2138",2422,1,2019,8,70.2,9.9,6.9,0.582589285714286
"2142",2423,5,2019,8,68,9.2,7.9,0.613839285714286
"2154",2424,1,2019,8,71.2,10,9.3,0.515625
"2191",2425,5,2019,8,73.7,8.9,10.4,0.647321428571429
"2212",2426,6,2019,8,68.3,10,12.3,0.354910714285714
"2218",2427,7,2019,8,68.8,10,9.4,0.287946428571429
"2221",2428,4,2019,8,71,6.3,9.5,0.529017857142857
"2232",2429,4,2019,8,73.3,9.4,11.5,0.649553571428571
"2235",2430,6,2019,8,71.2,10,10.5,0.484375
"2236",2431,3,2019,8,65.4,9.2,7.7,0.441964285714286
"2239",2432,3,2019,8,70.6,8.1,7.2,0.372767857142857
"2240",2433,1,2019,8,64.3,10,13.7,0.310267857142857
"2249",2434,7,2019,8,65.5,10,13.6,0.283482142857143
"2295",2435,2,2019,9,62.8,10,6.2,0.558035714285714
"2299",2436,1,2019,9,63.9,9.8,4.5,0.553571428571429
"2303",2437,1,2019,9,64.9,10,6.4,0.160714285714286
"2315",2438,7,2019,9,63.8,10,6.9,0.263392857142857
"2329",2439,6,2019,9,67,9.9,6.5,0.495535714285714
"2334",2440,7,2019,9,64.6,6.4,6.5,0.357142857142857
"2343",2441,5,2019,9,58.8,10,6.6,0.743303571428571
"2344",2442,3,2019,9,66.6,6.6,7.7,0.546875
"2348",2443,6,2019,9,63.8,10,8.2,0.395089285714286
"2350",2444,7,2019,9,68.2,8.8,8.2,0.555803571428571
"2367",2445,4,2019,9,64.7,9.9,8,0.647321428571429
"2369",2446,1,2019,9,56.3,10,7.8,0.178571428571429
"2373",2447,2,2019,9,70,8.9,6.8,0.662946428571429
"2382",2448,3,2019,9,63.8,10,9.7,0.555803571428571
"2397",2449,4,2019,9,67.7,9.5,9.7,0.609375
"2402",2450,7,2019,9,66,10,10.5,0.238839285714286
"2406",2451,1,2019,9,65.4,9.6,7.4,0.591517857142857
"2419",2452,3,2019,9,68.3,10,10.2,0.600446428571429
"2427",2453,6,2019,9,60.7,10,10.4,0.296875
"2430",2454,2,2019,9,61.5,10,9.2,0.625
"2433",2455,4,2019,9,57.3,10,11.4,0.558035714285714
"2439",2456,1,2019,9,68.5,8.1,12,0.633928571428571
"2445",2457,5,2019,9,63.5,8.8,7.7,0.776785714285714
"2460",2458,5,2019,9,59.3,9.1,9.3,0.526785714285714
"2464",2459,2,2019,9,68.6,7.8,11.1,0.609375
"2478",2460,5,2019,9,59.6,10,11.8,0.741071428571429
"2484",2461,4,2019,9,65.4,6.2,11.2,0.745535714285714
"2500",2462,7,2019,9,66.9,8.7,11.4,0.296875
"2509",2463,3,2019,9,56,9.9,11.3,0.558035714285714
"2526",2464,6,2019,9,62.1,7.4,20.3,0.299107142857143
"2561",2465,2,2019,10,55.1,9.9,7.7,0.633928571428571
"2567",2466,7,2019,10,49.3,10,3.9,0.323660714285714
"2576",2467,5,2019,10,55.9,9.6,6,0.651785714285714
"2583",2468,4,2019,10,55.5,10,6.7,0.575892857142857
"2600",2469,1,2019,10,57.7,7.1,6.5,0.100446428571429
"2616",2470,7,2019,10,57.6,9.6,6,0.191964285714286
"2618",2471,3,2019,10,57.8,8.4,7.9,0.535714285714286
"2627",2472,2,2019,10,59.4,10,8.4,0.220982142857143
"2637",2473,2,2019,10,56.7,10,8.9,0.433035714285714
"2640",2474,6,2019,10,50.5,10,10.9,0.515625
"2641",2475,2,2019,10,56.3,7.9,11.5,0.462053571428571
"2642",2476,6,2019,10,55.2,7.9,7.3,0.379464285714286
"2661",2477,7,2019,10,52,10,7.2,0.178571428571429
"2662",2478,1,2019,10,66.9,10,12.9,0.491071428571429
"2673",2479,3,2019,10,67.6,8.9,13.4,0.743303571428571
"2695",2480,3,2019,10,61.4,6.6,11.3,0.700892857142857
"2700",2481,3,2019,10,51.5,9.9,9.3,0.676339285714286
"2709",2482,2,2019,10,61.3,9.3,12.1,0.375
"2711",2483,4,2019,10,55.3,10,12.5,0.747767857142857
"2713",2484,4,2019,10,62.5,5.4,13.1,0.582589285714286
"2738",2485,1,2019,10,55.2,9.5,13.5,0.455357142857143
"2762",2486,5,2019,10,55,10,14.9,0.622767857142857
"2771",2487,6,2019,10,51.9,10,12.2,0.450892857142857
"2783",2488,5,2019,10,57.4,9.4,14.6,0.787946428571429
"2784",2489,1,2019,10,56,8.3,17.1,0.5625
"2787",2490,3,2019,10,56.9,7.8,19.5,0.0625
"2791",2491,7,2019,10,53.4,7.6,14.3,0.25
"2796",2492,6,2019,10,56.2,6.7,19.9,0.328125
"2804",2493,5,2019,10,55.5,3.6,26.1,0.560267857142857
"2805",2494,4,2019,10,54.5,4.9,28.8,0.580357142857143
"2806",2495,4,2019,10,58.2,9.9,28,0.564732142857143
"2844",2496,2,2019,11,46.5,10,5.4,0.774553571428571
"2854",2497,7,2019,11,51,10,7.5,0.276785714285714
"2855",2498,1,2019,11,48.1,10,7.5,0.598214285714286
"2876",2499,1,2019,11,51.5,10,7.7,0.28125
"2888",2500,2,2019,11,56.6,9.6,11.5,0.189732142857143
"2895",2501,6,2019,11,47,10,7.2,0.337053571428571
"2896",2502,5,2019,11,49.3,9.8,11,0.59375
"2901",2503,4,2019,11,35,10,8,0.424107142857143
"2920",2504,3,2019,11,51.5,9.9,10.5,0.580357142857143
"2926",2505,4,2019,11,51.4,9.8,7.8,0.700892857142857
"2929",2506,7,2019,11,48.3,10,8.8,0.227678571428571
"2932",2507,3,2019,11,48.5,6,6,0.459821428571429
"2944",2508,3,2019,11,44.8,9.1,10,0.381696428571429
"2955",2509,2,2019,11,46.5,8.4,7.5,0.611607142857143
"2957",2510,5,2019,11,48.1,8.8,10.6,0.620535714285714
"2975",2511,4,2019,11,43.3,10,13,0.651785714285714
"2982",2512,6,2019,11,40.4,10,13.9,0.386160714285714
"2995",2513,6,2019,11,35.3,10,10.2,0.328125
"2997",2514,7,2019,11,41.5,10,14.2,0.198660714285714
"3012",2515,7,2019,11,50.2,7.5,13,0.361607142857143
"3021",2516,3,2019,11,29,9.3,17.5,0.544642857142857
"3023",2517,6,2019,11,35,10,15.8,0.245535714285714
"3026",2518,2,2019,11,53.9,8.4,13.1,0.535714285714286
"3038",2519,1,2019,11,45.4,10,12.8,0.638392857142857
"3039",2520,5,2019,11,42.7,10,15.7,0.716517857142857
"3051",2521,1,2019,11,48.4,3.6,21.7,0.866071428571429
"3062",2522,6,2019,11,39.7,10,18.4,0.383928571428571
"3066",2523,5,2019,11,40.5,10,20.1,0.15625
"3071",2524,4,2019,11,47.2,8.9,20.5,0.0424107142857143
"3074",2525,5,2019,11,58.7,8.4,20.2,0.953125
"3107",2527,6,2019,12,33.3,10,5.2,0.368303571428571
"3120",2528,7,2019,12,38.4,10,6.8,0.0647321428571429
"3131",2529,5,2019,12,40.1,10,7.6,0.207589285714286
"3149",2530,6,2019,12,44.5,9,9.1,0
"3157",2531,4,2019,12,35.9,10,5.9,0.131696428571429
"3160",2532,2,2019,12,37.5,7.3,7.3,0.770089285714286
"3176",2533,7,2019,12,41.3,9.6,9.1,0.345982142857143
"3177",2534,7,2019,12,31.8,10,8.7,0.223214285714286
"3179",2535,7,2019,12,36.7,10,7.5,0.120535714285714
"3186",2536,4,2019,12,39.6,10,8.4,0.540178571428571
"3189",2537,1,2019,12,44.3,7.5,11.4,0.53125
"3222",2538,3,2019,12,36.6,10,7.5,0.439732142857143
"3226",2539,2,2019,12,42.8,10,12,0.390625
"3228",2540,3,2019,12,39.3,7.6,12.5,0.772321428571429
"3239",2541,5,2019,12,38.7,9.8,10.3,0.904017857142857
"3249",2542,1,2019,12,48.2,7.3,13.5,0.852678571428571
"3253",2543,5,2019,12,38.3,10,14.2,0.464285714285714
"3276",2544,4,2019,12,31.1,10,11.7,0.544642857142857
"3283",2545,3,2019,12,39.9,4.9,10.5,0.497767857142857
"3286",2546,5,2019,12,24.2,10,13.5,0.765625
"3293",2547,6,2019,12,36.4,10,12.9,0.470982142857143
"3299",2548,1,2019,12,35.4,10,11,0.366071428571429
"3306",2549,4,2019,12,24.2,10,18.4,0.767857142857143
"3329",2550,1,2019,12,39.6,5.2,13,0.363839285714286
"3340",2551,2,2019,12,53.1,1.8,16,0.696428571428571
"3342",2552,2,2019,12,39.9,5.2,18.6,0.591517857142857
"3343",2553,7,2019,12,47.7,8,19.8,0.330357142857143
"3349",2554,1,2019,12,44.8,4.3,20.5,0.502232142857143
"3350",2555,6,2019,12,52.7,3.1,16.5,0.495535714285714
"3352",2556,2,2019,12,44.7,4.8,14.7,0.196428571428571
