"","New York County","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"10376",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,173,2018,68.9,67.5,1021.2,7.4,10,24.1,75.9,61,0.18,0,1,0.519823788546256
"10379",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2002,176,2018,71,69.6,1023,3.1,4,999.9,79,66,0,0,1,0.656387665198238
"10388",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,185,2018,66.1,63.8,1024.7,6.3,8.4,999.9,79,63,0,0,1,0.629955947136564
"10392",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,189,2018,64.9,60.7,1024.2,9.2,7.1,999.9,73.9,59,0.01,0,1,0.515418502202643
"10398",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,195,2018,65.9,61,1022.9,9.3,5.8,999.9,75.9,57,0,0,1,0.497797356828194
"10402",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,199,2018,63.9,59.5,1023.1,6.8,3.7,999.9,75.9,54,0,0,1,0.449339207048458
"10407",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2030,204,2018,65.6,62.6,1020.6,7.9,5,999.9,75,55.9,0,0,1,0.550660792951542
"10411",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2034,208,2018,71,69.2,1012.1,8.1,8.7,22,75.9,68,0.01,0,0,0.559471365638767
"10414",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2037,211,2018,66.5,63.8,1011.4,7.8,11,27,70,62.1,1.35,0,0,0.374449339207048
"10423",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2046,220,2018,63.7,57.9,1020.6,9.1,11.3,25.1,69.1,60.1,0.01,0,0,0.497797356828194
"10427",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2050,224,2018,60.6,54.6,1024.2,10,6.9,999.9,69.1,53.1,0,0,0,0.497797356828194
"10433",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2056,230,2018,68.8,60.1,1017.3,9.6,14.4,26,78.1,53.1,0,0,0,0.47136563876652
"10436",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2059,233,2018,59.8,50.2,1023.4,10,3,999.9,78.1,53.1,0,0,0,0.352422907488987
"10441",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2064,238,2018,57.4,50.3,1030.2,10,10.1,26,64,50,0,0,0,0.47136563876652
"10445",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2068,242,2018,60.5,55.1,1032.1,8.7,14.4,27,64.9,51.1,0,0,0,0.656387665198238
"10453",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2076,250,2018,69.4,67.3,1017.4,6.9,14.7,25.1,75,55.9,0.41,0,0,0.621145374449339
"10457",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2080,254,2018,66.3,62.6,1016.6,8.5,13.2,28,75,60.1,0.11,0,0,0.643171806167401
"10460",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2083,257,2018,60.5,58.5,1017.8,6.3,8.5,19,70,55.9,0.1,0,0,0.594713656387665
"10468",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2091,265,2018,62.3,56.3,1020,9.8,6.6,999.9,72,53.1,0.23,0,0,0.444933920704846
"10472",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2095,269,2018,61,53.5,1025.6,9.7,4.7,999.9,72,51.1,0,0,1,0.334801762114537
"10476",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2099,273,2018,62,56.1,1026.4,10,5.4,999.9,70,51.1,0,0,0,0.348017621145374
"10482",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2105,279,2018,64.7,62.1,1022.8,9.5,6.6,999.9,71.1,52,0,0,0,0.563876651982379
"10485",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2108,282,2018,64.4,62.3,1017,7.7,9.4,999.9,71.1,59,0.71,0,0,0.533039647577093
"10490",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2113,287,2018,60,57.1,1017.6,9.6,5.7,999.9,69.1,55.9,0.04,0,0,0.52863436123348
"10495",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2118,292,2018,62.2,57,1017.9,9.8,14.7,29.9,66.9,55.9,0,0,0,0.700440528634361
"10499",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2122,296,2018,55.5,46.3,1023,10,6,999.9,66.9,46,0,0,0,0.458149779735683
"10507",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2130,304,2018,64.4,59.6,1022.3,8,8.6,999.9,69.1,46,0,0,0,0.383259911894273
"10509",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2132,306,2018,60.7,55.7,1029.4,8.8,10.5,19,69.1,57.9,0,0,0,0.325991189427313
"10517",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2140,314,2018,63.1,59,1027.5,10,8.6,999.9,70,57,0,0,0,0.537444933920705
"10520",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2143,317,2018,66.2,64.9,1021.4,3.9,9.1,999.9,72,57.9,0,0,1,0.60352422907489
"10524",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2147,321,2018,67.2,65.9,1009.6,4.1,8.9,25.1,72,64,0,0,1,0.585903083700441
"10533",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2156,330,2018,63.1,60.6,999.7,5.2,14.8,42,72,54,1.46,0,0,0.581497797356828
"10535",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2158,332,2018,53.2,44.9,1008.5,10,7.9,21,68,48.9,2.37,0,0,0.374449339207048
"10539",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2162,336,2018,52.8,37.7,1020.7,10,8.9,18.1,57.9,46.9,0.04,0,0,0.356828193832599
"10544",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2167,341,2018,57.1,51.9,1021.9,9.1,9.8,22.9,64.9,43,0,0,0,0.444933920704846
"10553",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2176,350,2018,57.1,44.8,1015.2,8.6,15.5,39,69.1,43,0.18,0,0,0.555066079295154
"10556",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2179,353,2018,55.6,40.7,1013.4,10,13.3,29.9,63,46.9,0.1,0,0,0.422907488986784
"10563",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2186,360,2018,45.6,23.6,1019.5,10,16.3,35.9,63,41,0,0,0,0.585903083700441
"10568",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2191,365,2018,49.2,33.4,1022.9,10,13.7,31.1,59,39.9,0,0,0,0.656387665198238
"10571",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1829,3,2018,59.5,53.2,1008.6,9,16.1,33,61,57.2,0.01,0,0,0.559471365638767
"10575",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1833,7,2018,48.5,41.4,1004.7,9.1,11.8,35.9,62.1,42.1,0.2,0,0,0.370044052863436
"10583",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1841,15,2018,43.3,24.9,1021,10,11.7,28,52,36,0.36,0,0,0.475770925110132
"10585",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1843,17,2018,51.5,43.7,1019.6,9.9,8,999.9,59,36,0.01,0,0,0.511013215859031
"10589",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1847,21,2018,48.8,41.3,1012.4,10,13.2,29.9,59,44.1,0.03,0,0,0.537444933920705
"10595",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853,27,2018,45.3,32.4,1015.5,10,14.2,28.9,53.1,42.1,0,0,0,0.6784140969163
"10602",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1860,34,2018,39.8,25.4,1018.6,10,8.7,25.1,50,33.1,0,0,0,0.493392070484582
"10608",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1866,40,2018,50,45.3,1015.4,5.7,16,40,59,33.1,0.2,0,0,0.643171806167401
"10609",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1867,41,2018,56.8,52.7,1007.4,6.9,13.4,27,61,44.1,0.99,0,0,0.422907488986784
"10614",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1872,46,2018,54.9,48.9,1008.4,9.8,11.7,28,61,51.1,0,0,0,0.365638766519824
"10623",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1881,55,2018,47.9,35.4,1013.2,10,9.8,26,60.1,45,0.1,0,0,0.444933920704846
"10624",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1882,56,2018,45.9,35.8,1019.1,10,6.8,20,54,32,0,0,0,0.502202643171806
"10633",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1891,65,2018,58,54.7,1013.2,7.6,11.1,999.9,62.1,54,0,0,0,0.612334801762115
"10634",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1892,66,2018,60,57.8,1010.6,5.2,13.9,27,64,55,0.01,0,0,0.555066079295154
"10642",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1900,74,2018,59.7,55.6,1008.9,5.4,19.2,38.1,64,54,0.46,0,0,0.524229074889868
"10648",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1906,80,2018,47.7,32.3,1029.1,10,9.9,32.1,63,37,0.45,0,0,0.330396475770925
"10649",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1907,81,2018,47.5,41.9,1030.9,9.7,9.2,32.1,53.1,37,0,0,0,0.533039647577093
"10656",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1914,88,2018,56.8,56.2,1014.3,2.1,12.1,25.1,61,39,0.38,0,1,0.581497797356828
"10660",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1918,92,2018,57.9,52.2,1012.9,8.4,13.7,26,62.6,55,0.35,0,0,0.462555066079295
"10667",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1925,99,2018,52.1,38.7,1020.3,9.9,11.1,22,61,44.1,0,0,0,0.506607929515419
"10673",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1931,105,2018,48.3,37.1,1025.5,10,11.1,22,57.9,39,0,0,0,0.726872246696035
"10677",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1935,109,2018,52.2,44.9,1009.3,7.5,19.1,44.1,62.1,39,1.32,0,0,0.440528634361233
"10680",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1938,112,2018,39.9,21.2,1022.8,10,13.7,31.1,44.1,37,0.31,0,0,0.458149779735683
"10687",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1945,119,2018,41.7,24.7,1029.4,10,8.2,18.1,48,37,0,0,0,0.317180616740088
"10692",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,124,2018,51.9,46.5,1020.7,5.8,16.9,39,61,37,0.13,0,0,0.581497797356828
"10694",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1952,126,2018,39.3,20.6,1021.6,10,16.5,28.9,61,33.1,1.22,0,0,0.594713656387665
"10700",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1959,133,2018,34,18.9,1033.3,9.9,10.6,28,44.1,28.9,0,0,0,0.757709251101322
"10704",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,138,2018,42.8,39.1,1005,5.5,19,42.9,53.1,35.1,1.16,0,0,0.585903083700441
"10710",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1970,144,2018,44.5,31.4,1015.5,10,12.1,26,50,41,0.03,0,0,0.405286343612335
"10714",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1974,148,2018,41.7,29.3,1025.8,10,6.7,999.9,44.1,35.1,0,0,0,0.409691629955947
"10719",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979,153,2018,46.7,41,1021,10,5,999.9,54,37.9,0,0,0,0.444933920704846
"10722",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1982,156,2018,48.2,46.3,1012,9.2,7,25.1,52,43,0,0,0,0.537444933920705
"10727",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1987,161,2018,39.9,28.6,1014.7,9.7,13.8,27,46,34,0.04,0,0,0.559471365638767
"10734",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,168,2018,24.9,4.8,1022.1,10,19.2,33,44.1,19,0,0,0,0.237885462555066
"10738",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,172,2018,23,11.1,1031.4,9.7,13.1,33,30.9,19,0,0,0,0.281938325991189
"10745",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,179,2018,41.4,31.9,1023.6,10,11.5,24.1,50,19,0,0,0,0.325991189427313
"10747",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,181,2018,47.7,45.7,1008.4,6.1,15.9,40,51.8,45,0.57,0,0,0.330396475770925
"10754",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,188,2018,45.4,42.8,1011.9,7.8,8.1,28,48.9,42.8,0.04,0,0,0.493392070484582
"10758",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,192,2018,46.9,42.2,993.6,7.2,19.3,39,51.1,42.1,0.57,0,0,0.488986784140969
"10766",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,200,2018,41,30.4,992.9,10,12.5,28,51.1,36,0.03,0,0,0.383259911894273
"10767",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2027,201,2018,41.3,29,1002.8,10,17.1,35.9,48.9,36,0,0,0,0.563876651982379
"10773",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2033,207,2018,38.4,30.1,1015.2,10,7.5,28,48.9,33.1,0,0,0,0.585903083700441
"10780",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2040,214,2018,38.3,31.9,1020.3,9.9,5.7,999.9,44.1,33.1,0,0,0,0.506607929515419
"10785",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2045,219,2018,46,44.1,1015.9,5.1,12.2,25.1,53.6,33.1,0.05,0,1,0.39647577092511
"10789",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2049,223,2018,51,49,1001.7,2.7,11.3,21,54,42.1,0.66,0,1,0.550660792951542
"10792",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2052,226,2018,40.6,28.1,1007.8,10,12.1,26,54,34,0.02,0,0,0.493392070484582
"10801",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2061,235,2018,31.6,20.6,1017.3,10,7,999.9,46.9,24.1,0,0,0,0.444933920704846
"10802",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2062,236,2018,34.9,20.5,1018.3,10,10.7,25.1,42.1,24.1,0,0,0,0.519823788546256
"10808",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2068,242,2018,38,22.5,1022,9.8,11,22,42.1,27,0,0,0,0.590308370044053
"10814",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2074,248,2018,27.9,7.7,1028.6,10,11.5,22.9,41,23,0,0,0,0.581497797356828
"10820",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2080,254,2018,29.7,13.1,1029.6,10,8.6,21,34,23,0,0,0,0.325991189427313
"10823",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2083,257,2018,35.5,23.8,1018.4,10,10.1,999.9,43,25,0,0,0,0.462555066079295
"10827",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2087,261,2018,32,22.9,1019.5,10,4.5,999.9,43,25,0,0,0,0.502202643171806
"10832",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2092,266,2018,32.3,22.3,1015,8.9,9.3,21,39.9,23,0.01,0,0,0.52863436123348
"10837",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2097,271,2018,30.9,18.7,1030.2,10,6.4,22.9,37.9,23,0,0,0,0.537444933920705
"10845",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2105,279,2018,37.9,32.3,1033,10,6.2,999.9,46,23,0,0,0,0.713656387665198
"10850",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2110,284,2018,46.1,44.8,1022.3,5.7,6.8,27,51.1,26.1,0.01,0,1,0.541850220264317
"10856",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2116,290,2018,43.8,37.8,1017.9,8.4,15.2,28.9,51.1,42.1,0.55,0,0,0.45374449339207
"10860",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2120,294,2018,42.2,39.7,1001.1,6.2,14.6,28.9,46.4,37.4,0.22,0,0,0.515418502202643
"10865",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2125,299,2018,33.3,18.2,1006.2,9.6,19.7,40,46,26.1,0,0,0,0.519823788546256
"10867",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2127,301,2018,29.8,16.2,1018,10,9.4,29.9,39,21,0,0,0,0.497797356828194
"10876",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2136,310,2018,38.6,34.4,1020.2,9.6,5,999.9,48,21,0,0,0,0.502202643171806
"10880",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2140,314,2018,50.4,49.1,1010.2,5.3,17.6,35,57,44.1,0.01,0,1,0.568281938325991
"10883",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2143,317,2018,48.3,45.8,995.6,4.1,13.3,32.1,57,39,0.89,0,1,0.330396475770925
"10888",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2148,322,2018,36.7,23.9,1015.1,10,11.6,32.1,51.1,32,0.02,0,0,0.295154185022026
"10893",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2153,327,2018,35.2,29.1,1017.2,9.5,4.9,999.9,39.9,28.9,0,0,0,0.286343612334802
"10898",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2158,332,2018,35.6,23.3,1019.8,10,10,24.1,39.9,27,0,0,0,0.140969162995595
"10906",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2166,340,2018,31.8,12.5,1027.5,10,11.1,21,39.9,27,0,0,0,0.33920704845815
"10910",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2170,344,2018,34.7,23,1033.8,10,8.1,22,37.9,26.1,0,0,0,0.352422907488987
"10915",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2175,349,2018,41.8,36.7,1027.6,7.5,15,28.9,50,26.1,0,0,0,0.493392070484582
"10917",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2177,351,2018,48.4,44,1011.3,4.1,14.2,28.9,54,35.1,0.67,0,1,0.33920704845815
"10926",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2186,360,2018,34.6,24,1021.2,10,8.4,24.1,54,27,0,0,0,0.26431718061674
"10929",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2189,363,2018,32,23.7,1027.4,10,5.2,999.9,43,21,0,0,0,0.444933920704846
"10935",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2195,4,2019,46.5,44.7,1012.6,5.2,19.2,42,52,42.8,0,0,0,0.506437768240343
"10939",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2199,8,2019,37,28.5,1010.5,8.9,14,35,52,30,0.28,0,0,0.51931330472103
"10946",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2206,15,2019,30.5,15.4,1022.6,10,7.9,21,37.9,21,0,0,0,0.429184549356223
"10948",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2208,17,2019,35.1,28.2,1021.8,9.9,7.8,999.9,44.1,21,0,0,0,0.360515021459227
"10954",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2214,23,2019,35.7,27.3,1016,9.8,11.3,26,44.1,28.9,0,0,0,0.369098712446352
"10957",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2217,26,2019,33.8,23.7,1016.7,10,9.6,999.9,42.1,30,0,0,0,0.553648068669528
"10964",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2224,33,2019,36.8,29.5,1009.8,8.8,15.1,41,42.1,30,0.39,0,0,0.36480686695279
"10968",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2228,37,2019,15.7,1.9,1022.5,9.5,16.4,41,42.1,8.1,0,0,0,0.502145922746781
"10974",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2234,43,2019,47.4,41.6,1009.2,5.4,18.3,41,54,39.9,0.84,0,1,0.248927038626609
"10977",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2237,46,2019,35,23.4,1022.9,10,10.3,24.1,55,28,0.61,0,0,0.274678111587983
"10985",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2245,54,2019,39.4,32.9,1015.6,9.5,9.2,24.1,46.9,28,0,0,0,0.32618025751073
"10990",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2250,59,2019,39,30.2,1014.4,9.8,9.9,26,46.9,30.9,0.01,0,0,0.386266094420601
"10992",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2252,61,2019,43.8,42.4,1005.8,5,11.8,31.1,46.9,30.9,0.25,0,0,0.309012875536481
"11000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2260,69,2019,39.7,34,1007.1,9.6,13.1,28.9,46.9,34,0.86,0,0,0.296137339055794
"11002",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2262,71,2019,27.4,11.7,1024.8,10,17.4,31.1,45,21.9,0,0,0,0.369098712446352
"11007",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2267,76,2019,36.3,30.8,1025.7,6.7,9.3,999.9,46.9,21.9,0,0,1,0.407725321888412
"11014",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2274,83,2019,44.4,39.6,997.6,5.6,13.4,34,46.9,28.9,0.12,0,1,0.407725321888412
"11020",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2280,89,2019,34.9,21.2,998.6,9.7,14.7,32.1,46.9,32,0.01,0,0,0.394849785407725
"11026",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2286,95,2019,28.6,13.4,1013.9,10,14.2,26,37,26.1,0,0,0,0.446351931330472
"11027",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2287,96,2019,23.1,3.7,1029,10,12.9,28,32,18,0,0,0,0.416309012875536
"11032",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2292,101,2019,26,12.8,1030.5,10,8,15.9,30.9,18,0,0,0,0.28755364806867
"11040",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2300,109,2019,32.8,22.5,1021.6,10,15.3,26,35.1,19.9,0,0,0,0.472103004291845
"11042",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2302,111,2019,29.4,18.7,1017.5,10,7.4,999.9,35.1,21.9,0,0,0,0.493562231759657
"11047",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2307,116,2019,31.3,23.1,1017.3,9.8,9.1,26,43,19,0,0,0,0.424892703862661
"11053",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2313,122,2019,29.4,15,1024.6,10,11.2,25.1,43,19,0,0,0,0.381974248927039
"11060",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2320,129,2019,33.2,28.1,1023,8.3,6.8,999.9,39.9,23,0,0,0,0.369098712446352
"11063",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2323,132,2019,34.5,29.7,1022,9.8,6.9,21,39.9,30.9,0.07,0,0,0.334763948497854
"11068",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2328,137,2019,43.2,42.4,1012.4,2.8,17,36.9,52,28,0.61,0,1,0.244635193133047
"11074",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2334,143,2019,13.7,6.3,1003.4,7,17,33,28.9,6.1,1.5,0,0,0.330472103004292
"11081",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2341,150,2019,15.8,-2.3,1026.7,10,17.6,36.9,28,6.1,0,0,0,0.454935622317597
"11083",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2343,152,2019,31.6,23.8,1029.6,9.4,8.3,999.9,42.1,8.1,0,0,0,0.48068669527897
"11089",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2349,158,2019,17.6,-1.7,1027.8,9.8,10.9,24.1,21.9,8.1,0,0,0,0.44206008583691
"11093",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2353,162,2019,23.5,10.5,1023.7,10,11.8,32.1,36,10.9,0,0,0,0.343347639484979
